"review_title","review_rating","review_text","review_verified","page_number","agency_name","review_date"
"Professionalità",5,"Grazie infinitamente per il vostro supporto senza il quale non avremmo mai avuto accesso al rimborso per il disagio.Grazie ancora!",TRUE,179,"RimborsoalVolo.it ",2022-07-04 10:16:06
"servizio ottimo e totalmente gratuito",5,NA,TRUE,179,"RimborsoalVolo.it ",2022-07-04 08:30:46
"Sevizio ottimo",5,"Sevizio eccellente,ho trovato delle persone affidabili e disponibili , che mi hanno aiutato ad ottenere il rimborso al volo che mi è stato cancellato all’ultimo ….. Consiglio a tutti di affidarsi a loro",TRUE,179,"RimborsoalVolo.it ",2022-07-03 20:52:35
"Rimborsoalvolo.it un gruppo di avocati…",5,"Rimborsoalvolo.it un gruppo di avocati seri, sano cosa fano, perché io non avrei mai pensato che avrei avuto, un rimborso della compagnia aerea, per la qual mi causo un disaggio, e rimborsoalvolo.it, e stato in grado di procurarmi un versamento direttamente in banca di 600 euro, grazie",TRUE,179,"RimborsoalVolo.it ",2022-07-03 16:37:19
"Come trasformare un disservizio in una…",5,"Come trasformare un disservizio in una bella esperienza... RimborsoalVolo.Grazie",TRUE,179,"RimborsoalVolo.it ",2022-07-03 12:40:23
"Servizio efficientissimo",5,"Servizio efficientissimo. Ricevuto rimborso",TRUE,179,"RimborsoalVolo.it ",2022-07-03 11:53:57
"Un viaggio recuperato",5,"Eravamo 7 amici che dovevano partire per il Messico per il viaggio di laurea. Purtroppo la pandemia ci ha impedito di partire, e la compagnia da noi scelta per volare non si rese disponibile a rimborsarci i biglietti del volo che venne cancellato, inviandoci mail periodiche automatiche dove veniva scritto che saremmo stati presi in considerazione un giorno o l'altro. Stanchi dell'illusione di poter riavere l'ammontare totale di 6300 euro speso per i nostri 7 biglietti, mi affidai a Rimborso al Volo, dove mi sentì con un'utente molto cordiale che prese in considerazione la mia causa e nel giro di qualche mese riuscì a farci riavere TUTTI i soldi spesi. Veramente formidabili, un grazie speciale alla professionalità e all'efficienza.",TRUE,179,"RimborsoalVolo.it ",2022-07-03 11:28:18
"sono stato difeso",5,"sono stato difeso, in tribunale, gratuitamente epr il recupero del volo Catania Napoli del marzo 2020 con Volotea. Dopo un bel pò di tempo (i tempi della giustizia italiana) ho ricevuto il bonifico. Grazie Rimborsoalvolo.it",TRUE,179,"RimborsoalVolo.it ",2022-07-03 10:56:15
"Efficienti e puntuali",5,"Ottimo servizio e velocità nel risolvere problemi di rimborso con le compagnie aeree. Nessuna spesa di gestione e puntualità delle comunicazioni.",TRUE,180,"RimborsoalVolo.it ",2022-07-03 10:19:42
"Consigliatissimo",5,"Un team di esperti mi ha aiutato ad ottenere il mio rimborso. Facile, veloce ed efficace.",TRUE,180,"RimborsoalVolo.it ",2022-07-03 10:10:17
"Perfetti",5,"Ci ho messo un pò di tempo, ma grazie a Rimborso al volo ho recuperato tutti i soldi che la Vueling mi doveva! E senza spendere un soldo! Assolutamente consigliati",TRUE,180,"RimborsoalVolo.it ",2022-07-03 09:18:14
"Molto soddisfatto",5,"Buon giorno... facendo una ricerca in internet per trovare una soluzione per recupero dei soldi dalla compagnia aerea Vueling  ho trovato il sito ... RIMBORSO AL VOLO....che mi hanno aiutato a recupero dei soldi ...al inizio non credevo che avrebbe riuscito però dopo pochi mesi ho visto che mi hanno mandato i soldi rimborsati in conto corrente....posso solo ringraziare di cuore e consigliare a tutti di aver fiducia nella RIMBORSO AL VOLO ...GRAZIE",TRUE,180,"RimborsoalVolo.it ",2022-07-03 06:29:46
"Ottimo servizio",5,"Ottimo servizio. La procedura di invio della documentazione è guidata ed è acile caricare i documenti. La comunicazione è sintetica e chiara. Rimborso ottenuto in circa un anno dalla data del ritardo aereo, non poco ma dipende dalla burocrazia italiana. RimborsoalVolo.it consigliatissimo.",TRUE,180,"RimborsoalVolo.it ",2022-07-02 18:57:08
"hanno mantenuto tutte le promesse…",4,"hanno mantenuto tutte le promesse fatte, sono stati precisi in merito ai tempi dichiarati, dimostrando una elevata professionalità",TRUE,180,"RimborsoalVolo.it ",2022-07-02 17:08:31
"Sono riusciti laddove tutti hanno…",5,"Sono riusciti laddove tutti hanno fallito e ho ricevuto il mio rimborso quando ormai avevo perso le speranze.Sono dei grandi!Grazie davvero",TRUE,180,"RimborsoalVolo.it ",2022-07-02 15:43:05
"Ottobre 2021,dopo una bellissima…",5,"Ottobre 2021,dopo una bellissima vacanza in Sicilia con mio marito, era arrivato il giorno del nostro rientro. Ci siamo recati in aeroporto con i nostri biglietti della compagnia Vueling, ma il volo non si trovava. Non era segnalato nel tabellone e dopo esserci recati al box informazioni siamo stati informati che il volo era stato cancellato, senza aver ricevuto nessun avviso. Siamo stati costretti ad acquistare 2 nuovi biglietti di un altra compagnia con arrivo a Pisa anziché Firenze, con un costo di 356 euro. Abbiamo contattato ""RIMBORSO AL VOLO"". Ci hanno chiesto tutta la documentazione in nostro possesso,tramite mail. Siamo stati subito informati che si sarebbero attivati per farci avere il rimborso dei biglietti più il disagio subito. Ci hanno tenuti informati passo passo sulla procedura intrapresa. A distanza di pochi mesi abbiamo ottenuto un rimborso pari a 843,00€.Vogliamo ringraziare tutto lo staff di RIMBORSO AL VOLO per la gentilezza, e la professionalità dimostrata.Romano e Milva",TRUE,180,"RimborsoalVolo.it ",2022-07-02 13:28:19
"Grazie! Professionisti impeccabili.",5,"Servizio di assistenza impeccabile e tempi di risposta rapidissimi. Hanno seguito la mia pratica, fornendo aggiornamenti continui e spiegazioni complete. Alla fine hanno vinto e mi hanno fatto avere il rimborso dovuto. Grazie ancora!!!",TRUE,180,"RimborsoalVolo.it ",2022-07-02 15:08:22
"grande professionalità",5,"Pensavo fosse una bufalaalla fine ilvolo cancellato è stato super rimborsato….grazie mille 0 costi 0 preoccupazioni",TRUE,180,"RimborsoalVolo.it ",2022-07-02 12:19:51
"Servizio ottimo",5,"Servizio ottimo, gratuito e che risolve i problemi. Grazie mille!!!",TRUE,180,"RimborsoalVolo.it ",2022-07-02 11:57:47
"ottimo servizio",5,"ottimo servizio, anche se c'è voluto un  po di tempo",TRUE,180,"RimborsoalVolo.it ",2022-07-02 11:39:33
"Esperienza positivissima: cura e professionalità",5,"Esperienza positivissima: aereo cancellato a mia figlia alle Canarie con forti disagi, contattati con poche aspettative rimborsoalvolo ha fatto tutto con gentilezza e cura per noi in modo professionale e assolutamente gratuito tenendoci sempre informate sull’iter della causa. Eccezionali!",TRUE,180,"RimborsoalVolo.it ",2022-07-02 07:46:42
"Mi sono rivolta a Rimborsoalvolo a…",5,"Mi sono rivolta a Rimborsoalvolo a seguito di un ritardo di 7 ore di un volo europeo.Servizio eccellente, tempi di risposta immediati, tempestività nell'inoltrare le pratiche... In sintesi in un paio di settimane ho ricevuto il rimborso che la compagnia aereao aveva negato.Consigliatissimo e soprattutto non si trattengono neanche un euro!",TRUE,180,"RimborsoalVolo.it ",2022-07-01 21:29:24
"Servizio serio e puntuale",5,"Servizio serio e puntuale. Riscontri pronti e tempestivi. Servizio serio. Consigliato.",TRUE,180,"RimborsoalVolo.it ",2022-07-01 21:01:30
"Ci vuole il suo tempo, ma rimborso assicurato!",5,"Quasi 2 anni fa, Ryan Air alle 23 ci ha cancellato il volo programmato per le 21 di sera, durante le procedure d'imbarco per un problema tecnico. Nessun altro aiuto, se non 5 € per un refresh e una mail con scritto che potevamo avvalerci dei diritti dei viaggiatori. Era il 15 di agosto e non si trovano alberghi disponibili. Nessun operatore Ryanair è stato presente o ha aiutato nel gestire la situazione; tutti a letto, personale di terra e di dell'aereo compreso. Con anche momenti di tensione, il personale dell'areoporto ci ha trasportato con dei Bus dalla parte opposta dell'isola.  Circa un'ora di viaggio alle 2 di notte. Notte in albergo e il mattino dopo ritrasportati in aeroporto alle 8 con l'aereo che è partito solo alle 15. Procedure per il rimborso del volo completamente inutili con tutti i mezzi. Mail, form su internet, telefono, chat... Sempre rimbalzato da sistemi elettronici e nessuna risposta. Dopo più di un anno di non risposte ho deciso di rivolgermi a rimborsoalvolo, dopo aver letto le recensioni su truspilot. Mi hanno risposto velocemente, comunicandomi che la compagnia aveva già risarcito altri clienti e che quindi la mia pratica sarebbe andata a buon fine. Tutto molto semplice, sia le comunicazioni che la trasmissione della documentazione e della delega. Mi è stato detto di portare pazienza perché con i giudici a volte le cose possono essere lente. Lo avevo letto anche su truspilot e perciò mi sono messo comodo. In meno di un anno tutto risolto. Ho ricevuto un rimborso di 1000 euro totali per me , mia moglie e i due bambini, di 1 e 6 anni. per il volo Cefalonia Bologna partito il giorno dopo con 17 ore di ritardo. Più albergo e trasferimenti pagati da Ryan Air. Rimborsoalvolo impeccabile. Consulenza, processo e rimborso, senza nessuna spesa aggiuntiva. Vi consiglierò a chiunque! Approfitto per ringraziarvi ancora.",TRUE,180,"RimborsoalVolo.it ",2022-07-01 17:45:44
"Intervento soddisfacente",5,"Ottimo intervento di Rimborsoalvolo che mi ha fatto ottenere in 11 mesi il risarcimento di un volo annullato da Wizzair poco prima della partenza. Veloci, presenti, disponibili in ogni fase, sicuramente da consigliare!!",TRUE,180,"RimborsoalVolo.it ",2022-07-01 16:07:56
"Precisi e diretti lo consiglio molto…",5,"Precisi e diretti lo consiglio molto professionali",TRUE,180,"RimborsoalVolo.it ",2022-07-01 15:44:42
"Efficientissimi!!!!!!!!!!!",5,NA,TRUE,180,"RimborsoalVolo.it ",2022-07-01 15:15:27
"Assolutamente  efficace  veloce Top",5,"Grazie per il servizio No avrei mai immaginato che potesse avrei mai ottenuto  un rimborso così in fretta Personale molto gentile Grazie mille Lisbet Castillo",TRUE,180,"RimborsoalVolo.it ",2022-07-01 15:10:08
"Ottimo",5,"Molto efficienti",TRUE,181,"RimborsoalVolo.it ",2022-07-01 15:08:48
"OTTIMA ESPERIENZA",5,"Dopo svariati tentativi di contattare la compagnia TAP per avere informazioni su due voucher emessi per voli cancellati causa pandemia, mi sono rivolta a Risarcimentovolo.it che in poco più di due mesi mi ha fatto avere il rimborso integrale. Efficienti, solleciti nelle risposte, chiari nelle informazioni: superconsigliati!",FALSE,181,"RimborsoalVolo.it ",2022-07-01 10:32:48
"Tutto perfetto!",5,NA,TRUE,181,"RimborsoalVolo.it ",2022-06-30 14:35:43
"Massima efficienza",5,"Mi sono rivolta a RimborsoalVolo per ottenere rimborso da una compagnia aerea a seguito di una cancellazione volo non comunicata. Sono molto soddisfatta di come sono stata assistita, il personale è presente e cordiale e grazie alla efficace intermediazione di RimborsoalVolo.it  mi è stato riconosciuto un risarcimento ragguardevole, senza perdere tempo e stressarmi in prima persona.",TRUE,181,"RimborsoalVolo.it ",2022-06-30 12:34:43
"Ciao sono Antonio",5,"Ciao sono Antonio. Ho avuto problemi con l’annullamento di un volo 5gg prima della partenza. Rimborsoavoli ha curato la pratina di indennizzo gratuito e veloce. Grazie",TRUE,181,"RimborsoalVolo.it ",2022-06-30 11:34:26
"Sono soddisfatto",5,"Buongiorno, con “Rimborso al volo” mi sono trovato molto bene, prima di tutto perché sono stato seguito per fare la richiesta di rimborso e quindi è stato facile farla, poi dopo non ho dovuto fare altro che attendere. È vero che l’attesa per il rimborso è durata un po’, però questa attesa è stata ampiamente ripagata per via dell’importo del rimborso che ho avuto: quasi 900€ a fronte di circa 240€ che la compagnia aerea mi doveva  rimborsare. Oltretutto non ho avuto nessun costo per il servizio che ho avuto.In conclusione se dovessi avere nuovamente bisogno di “Rimborso al volo” non esiterei un attimo a contattarli di nuovo.Grazie ancoraSalutiAntonello",TRUE,181,"RimborsoalVolo.it ",2022-06-30 10:26:09
"Fantastici",5,"esperienza fantastica, mi hanno fatto ottenere il rimborso in pochi mesi e senza costi, consigliato! 5 stelle meritatissime, grazie!",TRUE,181,"RimborsoalVolo.it ",2022-06-30 00:49:30
"rimborso klm",5,"Bravissimi, c'è voluto tempo e pazienza, ma alla fine sono riuscito ad ottenere il rimborso di un volo prenotato a gennaio 2020 e cancellato causa lockdown. Consigliatissimi poiché non chiedo nulla al cliente, in termini di pagamenti, e raggiungo l'obbiettivo. Bravi e ancora grazie",TRUE,181,"RimborsoalVolo.it ",2022-06-29 19:31:20
"RIMBORSO",4,"RIMBORSO OTTENUTO, SOLO UN PO' LUNGHI I TEMPI PER OTTENERLO,CHI HA SEGUITO L'ITER BUROCRATICO E STATA PROFESSIONALE E GENTILE.",TRUE,181,"RimborsoalVolo.it ",2022-06-29 18:03:05
"Semplice ed efficace",5,"Semplice ed efficace! Sono un amante delle cose “vecchio stile” su determinati argomenti. Ma per procedure semplici come il rimborso di voli cancellati un’ottima novità!",TRUE,181,"RimborsoalVolo.it ",2022-06-29 12:35:37
"Perfetto",5,"Gentili, disponibili e professionali. Una menzione speciale all'assistenza clienti, 10+",FALSE,181,"RimborsoalVolo.it ",2022-06-29 11:28:08
"Molto gentili e competenti!!!",5,NA,TRUE,181,"RimborsoalVolo.it ",2022-06-28 19:40:24
"Mi sono trovata abbastanza bene…",5,"Mi sono trovata abbastanza bene servizio totalmente gratuito.Consiglio vivamente di utilizzare questo canale per avere un rimborso da compagnie che annullano voli senza motivo.",TRUE,181,"RimborsoalVolo.it ",2022-06-28 17:02:47
"Pienamente soddisfatta",5,"Pienamente soddisfatta del vostro servizio, non solo per la richiesta di nessun costo, ma per l'attenzione e l'immediato riscontro informativo in tutto l'iter burocratico. Dove tutti mi negavano assistenza per la richiesta di rimborso per un volo internazionale, solo voi avete accettato e avete svolto al meglio l'incarico. Consiglio assolutamente i vostri servizi.",TRUE,181,"RimborsoalVolo.it ",2022-06-28 16:23:59
"precisi e puntuali",5,NA,TRUE,181,"RimborsoalVolo.it ",2022-06-28 14:29:12
"Rimborso 600 euro ricevuto",5,"Rimborso di euro 600 ottenuto dalla compagnia Tap Airlines dopo 2 anni a causa della pandemia covid.Sono super soddisfatta apertura pratica veloce e non ho più dovuto fare nulla, mi affiderò ancora a loro!!! Super consigliato.Viviana",TRUE,181,"RimborsoalVolo.it ",2022-06-28 14:13:36
"Servizio super efficiente",5,"Servizio super efficiente, ottimo. Grazie a voi abbiamo ricevuto il rimborso del volo in meno di 10 mesi.",TRUE,181,"RimborsoalVolo.it ",2022-06-28 14:02:47
"Ottimo servizio oggi mi hanno…",5,"Ottimo servizio oggi mi hanno comunicato che la mia pratica si è’ conclusa con esito positivo con risarcimento di 600 euro e’ una agenzia davvero seria e tutelano i diritti dei passeggeri persone veramente Professionali consiglio a tutti sono fantastici",FALSE,181,"RimborsoalVolo.it ",2022-06-28 12:46:48
"Siete stati eccezionali",5,"Siete stati eccezionali, professionali, grazie mille",TRUE,181,"RimborsoalVolo.it ",2022-06-28 10:13:05
"Buon servizio di tutela gratuita",4,"Sono stato vittima di una cancellazione di 3 biglietti una settimana prima della partenza. Ho dovuto riprenotarli con costi elevatissimi. Sono riuscito ad ottenere un rimborso di 600 euro a fronte di 5000 di richiesta (la differenza pagata tra i biglietti precedenti e quelli rifatti pochi giorni prima), purtroppo. Rimborso al volo mi ha consigliato di accettare la proposta della compagnia poiché le probabilità di perdere andando avanti erano elevate.Non metto le 5 stelle per questo motivo, in ogni caso il servizio in sé è gratuito e rapido nelle tempistiche di risposta.Consigliato.",TRUE,181,"RimborsoalVolo.it ",2022-06-28 02:00:43
"Rimborso volo Ryanair annullato causa COVID-19",5,"Il 27 aprile 2020 RYANAIR mi comunicò che i voli di andata e ritorno da me prenotati (N. PREN. R5WNSP) per il 14/5/2020  BG ORIO - CATANIA  erano stati annullati causa COVID-19.Con la stessa mail mi proponevano due opzioni : Richiedere un Voucher di pari importo oppure di ottenere il rimborso totale dei biglietti. Nel contempo mi informavano che per i rimborsi le tempistiche prevedevano alcuni mesi.Scelsi il rimborso, forte del fatto che anche il Governo Italiano era intervenuto per tutelare i viaggiatori che si erano trovati nella mia stessa situazione.Da allora non riuscii più ad avere notizie del mio rimborso sia dal sito di Ryanair che telefonicamente.Dopo dieci mesi le speranze di una soluzione positiva erano perdute.A febbraio del 2021, navigando in internet alla ricerca di qualche informazione , suggerimento o commenti relativi ad esperienze analoghe, mi sono imbattuto sul sito RIMBORSO AL VOLO.Leggendo la procedura del servizio che veniva messo a disposizione gratuitamente rimasi un poco scettico, alla fine però non avevo nulla da perdere.Così ho seguito tutte le indicazioni e inviato la documentazione richiesta per istruire la pratica di rimborso a Ryanair.Ammetto che dopo un altro anno mi ero quasi dimenticato , invece in data 11/5/2022, Ryanair mi inviava una mail in cui mi informava che  potevo chiedere ancora un voucher di 238,50€  oppure un rimborso in contanti.Non ho risposto a questa mail l'ho girata a Rimborso Al Volo  che immediatamente ha provveduto a reclamare il rimborso dovuto.Il 30 maggio ho ricevuto il bonifico tanto atteso.Trovo assurdo che per ottenere un rimborso dovuto si debba sperare nei colpi di fortuna e non nella corretta gestione commerciale di un servizio.Ringrazio ancora RIMBORSOALVOLO.IT per l'aiuto prestato ed il minimo che posso fare è dare 5 stelle.",TRUE,182,"RimborsoalVolo.it ",2022-06-27 19:55:22
